"SECONDS";"PID";"VALUE";"UNITS";
"42922.6899949";"MAF air flow rate";"3.8200000000000003";"g/sec";
"42922.6899949";"Power from MAF";"4.5840000000000005";"hp";
"42922.7255277";"Average speed";"13.924641101655649";"km/h";
"42922.7255277";"Calculated instant fuel consumption";"2.7989447183491984";"L/100km";
"42922.7255277";"Distance travelled";"0.08933324527777778";"km";
"42922.7255277";"Distance travelled (Today)";"0.089337";"km";
"42922.7255277";"Distance travelled (total)";"41.51965700000001";"km";
"42922.7255277";"Distance travelled (Week)";"32.454046";"km";
"42922.7255277";"Vehicle acceleration";"-0.03501194387115069";"g";
"42922.7255277";"Vehicle speed";"46";"km/h";
"42922.766122";"Fuel/Air commanded equivalence ratio";"14.68872192";"";
"42922.8462465";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42922.8462465";"Throttle position";"20.784313725490197";"%";
"42922.8848332";"Average fuel consumption";"15.597374192921547";"L/100km";
"42922.8848332";"Average fuel consumption (Today)";"30.83045098895194";"L/100km";
"42922.8848332";"Average fuel consumption (total)";"6.429417275773736";"L/100km";
"42922.8848332";"Average fuel consumption (Week)";"6.526569907493198";"L/100km";
"42922.8848332";"Average fuel consumption 10 sec";"47.60092563486824";"L/100km";
"42922.8848332";"Calculated instant fuel rate";"1.2522887047714772";"L/h";
"42922.8848332";"Fuel used";"0.013933640544655419";"L";
"42922.8848332";"Fuel used (Today)";"0.027542999999999998";"L";
"42922.8848332";"Fuel used (total)";"2.669472";"L";
"42922.8848332";"Fuel used (Week)";"2.118136";"L";
"42922.8848332";"Fuel used price";"0.02299050689868144";"€";
"42922.8848332";"Fuel used price (Today)";"0.04544595";"€";
"42922.8848332";"Fuel used price (total)";"4.4046288";"€";
"42922.8848332";"Fuel used price (Week)";"3.4949243999999995";"€";
"42922.8848332";"Instant engine power (based on fuel consumption)";"4.899201243493428";"hp";
"42922.8848332";"MAF air flow rate";"3.73";"g/sec";
"42922.8848332";"Power from MAF";"4.476";"hp";
"42922.9263783";"Average speed";"14.201176850240104";"km/h";
"42922.9263783";"Calculated instant fuel consumption";"2.722366749503211";"L/100km";
"42922.9263783";"Distance travelled";"0.09189966194444445";"km";
"42922.9263783";"Distance travelled (Today)";"0.091903";"km";
"42922.9263783";"Distance travelled (total)";"41.52222300000001";"km";
"42922.9263783";"Distance travelled (Week)";"32.456612";"km";
"42922.9263783";"Vehicle acceleration";"-0.03502148468766094";"g";
"42922.9263783";"Vehicle speed";"46";"km/h";
"42922.966289";"Fuel/Air commanded equivalence ratio";"14.640051240000002";"";
"42923.0404861";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42923.0404861";"Throttle position";"20.784313725490197";"%";
"42923.0771849";"Average fuel consumption";"15.235430340960077";"L/100km";
"42923.0771849";"Average fuel consumption (Today)";"30.043632960839144";"L/100km";
"42923.0771849";"Average fuel consumption (total)";"6.42918371687373";"L/100km";
"42923.0771849";"Average fuel consumption (Week)";"6.526263431315627";"L/100km";
"42923.0771849";"Average fuel consumption 10 sec";"43.634547918413524";"L/100km";
"42923.0771849";"Calculated instant fuel rate";"1.2665574354522995";"L/h";
"42923.0771849";"Fuel used";"0.01400130897912363";"L";
"42923.0771849";"Fuel used (Today)";"0.027611";"L";
"42923.0771849";"Fuel used (total)";"2.6695399999999996";"L";
"42923.0771849";"Fuel used (Week)";"2.1182039999999995";"L";
"42923.0771849";"Fuel used price";"0.02310215981555399";"€";
"42923.0771849";"Fuel used price (Today)";"0.04555815";"€";
"42923.0771849";"Fuel used price (total)";"4.4047410000000005";"€";
"42923.0771849";"Fuel used price (Week)";"3.4950365999999997";"€";
"42923.0771849";"Instant engine power (based on fuel consumption)";"4.955023341727007";"hp";
"42923.0771849";"MAF air flow rate";"3.7600000000000002";"g/sec";
"42923.0771849";"Power from MAF";"4.5120000000000005";"hp";
"42923.1174906";"Average speed";"14.460052289040169";"km/h";
"42923.1174906";"Calculated instant fuel consumption";"2.7533857292441293";"L/100km";
"42923.1174906";"Distance travelled";"0.09434296472222223";"km";
"42923.1174906";"Distance travelled (Today)";"0.094346";"km";
"42923.1174906";"Distance travelled (total)";"41.52466600000001";"km";
"42923.1174906";"Distance travelled (Week)";"32.459055";"km";
"42923.1174906";"Vehicle acceleration";"-0.036117561412264104";"g";
"42923.1174906";"Vehicle speed";"46";"km/h";
"42923.1577305";"Fuel/Air commanded equivalence ratio";"14.74587648";"";
"42923.2418852";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42923.2418852";"Throttle position";"20.784313725490197";"%";
"42923.2807226";"Average fuel consumption";"14.916031409714241";"L/100km";
"42923.2807226";"Average fuel consumption (Today)";"29.340936552689037";"L/100km";
"42923.2807226";"Average fuel consumption (total)";"6.42897645462097";"L/100km";
"42923.2807226";"Average fuel consumption (Week)";"6.525990975399622";"L/100km";
"42923.2807226";"Average fuel consumption 10 sec";"40.5864719098903";"L/100km";
"42923.2807226";"Calculated instant fuel rate";"1.2541235314166628";"L/h";
"42923.2807226";"Fuel used";"0.014072226250822295";"L";
"42923.2807226";"Fuel used (Today)";"0.027682";"L";
"42923.2807226";"Fuel used (total)";"2.6696109999999997";"L";
"42923.2807226";"Fuel used (Week)";"2.1182749999999997";"L";
"42923.2807226";"Fuel used price";"0.023219173313856787";"€";
"42923.2807226";"Fuel used price (Today)";"0.0456753";"€";
"42923.2807226";"Fuel used price (total)";"4.40485815";"€";
"42923.2807226";"Fuel used price (Week)";"3.4951537499999996";"€";
"42923.2807226";"Instant engine power (based on fuel consumption)";"4.906379448445239";"hp";
"42923.2807226";"MAF air flow rate";"3.75";"g/sec";
"42923.2807226";"Power from MAF";"4.5";"hp";
"42923.3205198";"Average speed";"14.747340814678008";"km/h";
"42923.3205198";"Calculated instant fuel consumption";"2.612757357118048";"L/100km";
"42923.3205198";"Distance travelled";"0.09704862205555556";"km";
"42923.3205198";"Distance travelled (Today)";"0.097052";"km";
"42923.3205198";"Distance travelled (total)";"41.52737200000001";"km";
"42923.3205198";"Distance travelled (Week)";"32.461760999999996";"km";
"42923.3205198";"Vehicle acceleration";"0.07206926162048564";"g";
"42923.3205198";"Vehicle speed";"48";"km/h";
"42923.3619417";"Fuel/Air commanded equivalence ratio";"14.74587648";"";
"42923.4495655";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42923.4495655";"Throttle position";"20.784313725490197";"%";
"42923.4932723";"Average fuel consumption";"14.577077212359821";"L/100km";
"42923.4932723";"Average fuel consumption (Today)";"28.600131888060005";"L/100km";
"42923.4932723";"Average fuel consumption (total)";"6.428738134452619";"L/100km";
"42923.4932723";"Average fuel consumption (Week)";"6.525678012354289";"L/100km";
"42923.4932723";"Average fuel consumption 10 sec";"40.044609520358414";"L/100km";
"42923.4932723";"Calculated instant fuel rate";"1.264156519667996";"L/h";
"42923.4932723";"Fuel used";"0.014146852570569596";"L";
"42923.4932723";"Fuel used (Today)";"0.027756999999999997";"L";
"42923.4932723";"Fuel used (total)";"2.6696859999999996";"L";
"42923.4932723";"Fuel used (Week)";"2.1183499999999995";"L";
"42923.4932723";"Fuel used price";"0.023342306741439833";"€";
"42923.4932723";"Fuel used price (Today)";"0.045799049999999994";"€";
"42923.4932723";"Fuel used price (total)";"4.4049819";"€";
"42923.4932723";"Fuel used price (Week)";"3.4952774999999994";"€";
"42923.4932723";"Instant engine power (based on fuel consumption)";"4.945630484032801";"hp";
"42923.4932723";"MAF air flow rate";"3.7800000000000002";"g/sec";
"42923.4932723";"Power from MAF";"4.5360000000000005";"hp";
"42923.5423301";"Average speed";"15.055790138568092";"km/h";
"42923.5423301";"Calculated instant fuel consumption";"2.633659415974992";"L/100km";
"42923.5423301";"Distance travelled";"0.10000610072222223";"km";
"42923.5423301";"Distance travelled (Today)";"0.100009";"km";
"42923.5423301";"Distance travelled (total)";"41.53032900000001";"km";
"42923.5423301";"Distance travelled (Week)";"32.464718";"km";
"42923.5423301";"Vehicle acceleration";"0.06935692245884197";"g";
"42923.5423301";"Vehicle speed";"48";"km/h";
"42923.5826098";"Fuel/Air commanded equivalence ratio";"14.74587648";"";
"42923.6658294";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42923.6658294";"Throttle position";"20.784313725490197";"%";
"42923.7174622";"Average fuel consumption";"14.225326769242841";"L/100km";
"42923.7174622";"Average fuel consumption (Today)";"27.833494985451306";"L/100km";
"42923.7174622";"Average fuel consumption (total)";"6.428470624444123";"L/100km";
"42923.7174622";"Average fuel consumption (Week)";"6.525326971883753";"L/100km";
"42923.7174622";"Average fuel consumption 10 sec";"35.822644267181175";"L/100km";
"42923.7174622";"Calculated instant fuel rate";"1.2741895079193295";"L/h";
"42923.7174622";"Fuel used";"0.014226194616914236";"L";
"42923.7174622";"Fuel used (Today)";"0.027836";"L";
"42923.7174622";"Fuel used (total)";"2.6697649999999995";"L";
"42923.7174622";"Fuel used (Week)";"2.1184289999999995";"L";
"42923.7174622";"Fuel used price";"0.023473221117908488";"€";
"42923.7174622";"Fuel used price (Today)";"0.045929399999999995";"€";
"42923.7174622";"Fuel used price (total)";"4.40511225";"€";
"42923.7174622";"Fuel used price (Week)";"3.4954078499999994";"€";
"42923.7174622";"Instant engine power (based on fuel consumption)";"4.984881519620362";"hp";
"42923.7174622";"MAF air flow rate";"3.81";"g/sec";
"42923.7174622";"Power from MAF";"4.572";"hp";
"42923.7580052";"Average speed";"15.350254011808504";"km/h";
"42923.7580052";"Calculated instant fuel consumption";"2.6545614748319366";"L/100km";
"42923.7580052";"Distance travelled";"0.10288162072222223";"km";
"42923.7580052";"Distance travelled (Today)";"0.102885";"km";
"42923.7580052";"Distance travelled (total)";"41.53320500000001";"km";
"42923.7580052";"Distance travelled (Week)";"32.467594";"km";
"42923.7580052";"Vehicle acceleration";"0.06812058091561747";"g";
"42923.7580052";"Vehicle speed";"48";"km/h";
"42923.7972747";"Fuel/Air commanded equivalence ratio";"14.74587648";"";
"42923.8774135";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42923.8774135";"Throttle position";"20.784313725490197";"%";
"42923.9184798";"Average fuel consumption";"13.896894625136994";"L/100km";
"42923.9184798";"Average fuel consumption (Today)";"27.124459347815524";"L/100km";
"42923.9184798";"Average fuel consumption (total)";"6.428196427412715";"L/100km";
"42923.9184798";"Average fuel consumption (Week)";"6.52496763388134";"L/100km";
"42923.9184798";"Average fuel consumption 10 sec";"35.36585781630526";"L/100km";
"42923.9184798";"Calculated instant fuel rate";"1.2741895079193295";"L/h";
"42923.9184798";"Fuel used";"0.01429735042040033";"L";
"42923.9184798";"Fuel used (Today)";"0.027907";"L";
"42923.9184798";"Fuel used (total)";"2.6698359999999997";"L";
"42923.9184798";"Fuel used (Week)";"2.1184999999999996";"L";
"42923.9184798";"Fuel used price";"0.02359062819366054";"€";
"42923.9184798";"Fuel used price (Today)";"0.04604654999999999";"€";
"42923.9184798";"Fuel used price (total)";"4.4052294000000005";"€";
"42923.9184798";"Fuel used price (Week)";"3.4955249999999993";"€";
"42923.9184798";"Instant engine power (based on fuel consumption)";"4.984881519620362";"hp";
"42923.9184798";"MAF air flow rate";"3.81";"g/sec";
"42923.9184798";"Power from MAF";"4.572";"hp";
"42923.9576382";"Average speed";"15.618175672431144";"km/h";
"42923.9576382";"Calculated instant fuel consumption";"2.6545614748319366";"L/100km";
"42923.9576382";"Distance travelled";"0.1055433873888889";"km";
"42923.9576382";"Distance travelled (Today)";"0.105547";"km";
"42923.9576382";"Distance travelled (total)";"41.53586700000001";"km";
"42923.9576382";"Distance travelled (Week)";"32.470256";"km";
"42923.9576382";"Vehicle acceleration";"0.06742970011578445";"g";
"42923.9576382";"Vehicle speed";"48";"km/h";
"42924.0088539";"Fuel/Air commanded equivalence ratio";"14.74587648";"";
"42924.1011457";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42924.1011457";"Throttle position";"20.784313725490197";"%";
"42924.1410009";"Average fuel consumption";"13.619473960035236";"L/100km";
"42924.1410009";"Average fuel consumption (Today)";"26.513306868030355";"L/100km";
"42924.1410009";"Average fuel consumption (total)";"6.427969831471193";"L/100km";
"42924.1410009";"Average fuel consumption (Week)";"6.524669839375457";"L/100km";
"42924.1410009";"Average fuel consumption 10 sec";"32.16423848545908";"L/100km";
"42924.1410009";"Calculated instant fuel rate";"1.2474348725824405";"L/h";
"42924.1410009";"Fuel used";"0.014374454161968838";"L";
"42924.1410009";"Fuel used (Today)";"0.027984";"L";
"42924.1410009";"Fuel used (total)";"2.6699129999999998";"L";
"42924.1410009";"Fuel used (Week)";"2.1185769999999997";"L";
"42924.1410009";"Fuel used price";"0.02371784936724858";"€";
"42924.1410009";"Fuel used price (Today)";"0.046173599999999995";"€";
"42924.1410009";"Fuel used price (total)";"4.40535645";"€";
"42924.1410009";"Fuel used price (Week)";"3.4956520499999995";"€";
"42924.1410009";"Instant engine power (based on fuel consumption)";"4.8802120913868645";"hp";
"42924.1410009";"MAF air flow rate";"3.73";"g/sec";
"42924.1410009";"Power from MAF";"4.476";"hp";
"42924.184995";"Average speed";"15.918005653820552";"km/h";
"42924.184995";"Calculated instant fuel consumption";"2.5988226512134176";"L/100km";
"42924.184995";"Distance travelled";"0.10857487405555556";"km";
"42924.184995";"Distance travelled (Today)";"0.108578";"km";
"42924.184995";"Distance travelled (total)";"41.53889800000001";"km";
"42924.184995";"Distance travelled (Week)";"32.473287";"km";
"42924.184995";"Vehicle acceleration";"0";"g";
"42924.184995";"Vehicle speed";"48";"km/h";
"42924.2258091";"Fuel/Air commanded equivalence ratio";"14.774453760000002";"";
"42924.3059695";"Fuel economizer (based on fuel system status and throttle position)";"2";"";
"42924.3059695";"Throttle position";"20.784313725490197";"%";
"42924.3541548";"Average fuel consumption";"13.306556746655234";"L/100km";
"42924.3541548";"Average fuel consumption (Today)";"25.84040965941535";"L/100km";
"42924.3541548";"Average fuel consumption (total)";"6.427676535858026";"L/100km";
"42924.3541548";"Average fuel consumption (Week)";"6.524285638223195";"L/100km";
"42924.3541548";"Average fuel consumption 10 sec";"30.661400712396112";"L/100km";
"42924.3541548";"Calculated instant fuel rate";"1.2350084570886872";"L/h";
"42924.3541548";"Fuel used";"0.014447577228811953";"L";
"42924.3541548";"Fuel used (Today)";"0.028057";"L";
"42924.3541548";"Fuel used (total)";"2.6699859999999997";"L";
"42924.3541548";"Fuel used (Week)";"2.1186499999999997";"L";
"42924.3541548";"Fuel used price";"0.023838502427539723";"€";
"42924.3541548";"Fuel used price (Today)";"0.046294049999999996";"€";
"42924.3541548";"Fuel used price (total)";"4.4054769";"€";
"42924.3541548";"Fuel used price (Week)";"3.4957724999999997";"€";
"42924.3541548";"Instant engine power (based on fuel consumption)";"4.831597494762939";"hp";
"42924.3541548";"MAF air flow rate";"3.7";"g/sec";
"42924.3541548";"Power from MAF";"4.44";"hp";
"42924.3931581";"Average speed";"16.17926475642554";"km/h";
"42924.3931581";"Calculated instant fuel consumption";"2.6276775682738025";"L/100km";
"42924.3931581";"Distance travelled";"0.11129235791666667";"km";
"42924.3931581";"Distance travelled (Today)";"0.111295";"km";
"42924.3931581";"Distance travelled (total)";"41.54161500000001";"km";
"42924.3931581";"Distance travelled (Week)";"32.476003999999996";"km";
"42924.3931581";"Vehicle acceleration";"-0.03329162928405977";"g";
"42924.3931581";"Vehicle speed";"47";"km/h";
